"index","phylum","class","order","genus","fauna","interval_max","interval_min","max_ma","min_ma","max_ma_2022","min_ma_2022","cl_gn","pbdb_phylum","pbdb_class","pbdb_order","pbdb_family","pbdb_genus","pbdb_accepted_no"
25541,"Mollusca","Cephalopoda","Belemnitida","Belemnitella","Paleozoic","Coniacian","Maastrichtian",89.8,66,89.8,66,"Cephalopoda_Belemnitella","Mollusca","Cephalopoda","Belemnitida","Belemnitellidae","Belemnitella","15842"
25542,"Mollusca","Cephalopoda","Belemnitida","Belemnites","Paleozoic","Hettangian","Toarcian",201.4,174.7,201.4,174.7,"Cephalopoda_Belemnites","Mollusca","Cephalopoda","Belemnitida","Belemnitidae","Belemnites","15843"
25543,"Mollusca","Cephalopoda","Belemnitida","Belemnitina","Paleozoic","Bajocian","Bajocian",170.9,168.2,170.9,168.2,"Cephalopoda_Belemnitina",,,,,,
25544,"Mollusca","Cephalopoda","Belemnitida","Belemnocamax","Paleozoic","Cenomanian","Cenomanian",100.5,93.9,100.5,93.9,"Cephalopoda_Belemnocamax","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Belemnocamax","15845"
25545,"Mollusca","Cephalopoda","Belemnitida","Belemnopsis","Paleozoic","Aalenian","Hauterivian",174.7,125.77,174.7,129.4,"Cephalopoda_Belemnopsis","Mollusca","Cephalopoda","Belemnitida","Belemnopseidae","Belemnopsis","15846"
25546,"Mollusca","Cephalopoda","Belemnitida","Belospirula","Paleozoic","Albian","Albian",113.2,100.5,113,100.5,"Cephalopoda_Belospirula","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Belospirula","15847"
25547,"Mollusca","Cephalopoda","Belemnitida","Brachybelus","Paleozoic","Sinemurian","Bathonian",199.5,165.3,199.5,165.3,"Cephalopoda_Brachybelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Brachybelus","15848"
25548,"Mollusca","Cephalopoda","Belemnitida","Brevibelus","Paleozoic","Toarcian","Bajocian",184.2,168.2,184.2,168.2,"Cephalopoda_Brevibelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Brevibelus","15849"
25549,"Mollusca","Cephalopoda","Belemnitida","Chalalabelus","Paleozoic","Barremian","Aptian",125.77,113.2,129.4,113,"Cephalopoda_Chalalabelus","Mollusca","Cephalopoda","Diplobelida","Diplobelidae","Chalalabelus","15850"
25550,"Mollusca","Cephalopoda","Belemnitida","Chondroteuthis","Paleozoic","Toarcian","Toarcian",184.2,174.7,184.2,174.7,"Cephalopoda_Chondroteuthis","Mollusca","Cephalopoda","Diplobelida","Chondroteuthidae","Chondroteuthis","15851"
25551,"Mollusca","Cephalopoda","Belemnitida","Coeloteuthis","Paleozoic","Sinemurian","Pliensbachian",199.5,184.2,199.5,184.2,"Cephalopoda_Coeloteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Coeloteuthis","15852"
25552,"Mollusca","Cephalopoda","Belemnitida","Conobelus","Paleozoic","Tithonian","Valanginian",149.2,132.6,149.2,132.6,"Cephalopoda_Conobelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Conobelus","15853"
25553,"Mollusca","Cephalopoda","Belemnitida","Conodicoelites","Paleozoic","Pliensbachian","Kimmeridgian",192.9,149.2,192.9,149.2,"Cephalopoda_Conodicoelites","Mollusca","Cephalopoda","Belemnitida","Dicoelitidae","Conodicoelites","15854"
25554,"Mollusca","Cephalopoda","Belemnitida","Conoteuthis","Paleozoic","Aptian","Cenomanian",121.4,93.9,121.4,93.9,"Cephalopoda_Conoteuthis","Mollusca","Cephalopoda","Diplobelida","Diplobelidae","Conoteuthis","15855"
25555,"Mollusca","Cephalopoda","Belemnitida","Curtohibolites","Paleozoic","Barremian","Aptian",125.77,113.2,129.4,113,"Cephalopoda_Curtohibolites","Mollusca","Cephalopoda","Belemnitida","Mesohibolitidae","Curtohibolites","15856"
25556,"Mollusca","Cephalopoda","Belemnitida","Cylindroteuthis","Paleozoic","Pliensbachian","Hauterivian",192.9,125.77,192.9,129.4,"Cephalopoda_Cylindroteuthis","Mollusca","Cephalopoda","Belemnitida","Belemnitidae","Cylindroteuthis","15857"
25557,"Mollusca","Cephalopoda","Belemnitida","Dactyloteuthis","Paleozoic","Sinemurian","Toarcian",199.5,174.7,199.5,174.7,"Cephalopoda_Dactyloteuthis","Mollusca","Cephalopoda","Belemnitida","Megateuthididae","Dactyloteuthis","15858"
25558,"Mollusca","Cephalopoda","Belemnitida","Dicoelites","Paleozoic","Hettangian","Kimmeridgian",201.4,149.2,201.4,149.2,"Cephalopoda_Dicoelites","Mollusca","Cephalopoda","Belemnitida","Dicoelitidae","Dicoelites","15859"
25559,"Mollusca","Cephalopoda","Belemnitida","Dimitobelus","Paleozoic","Albian","Maastrichtian",113.2,66,113,66,"Cephalopoda_Dimitobelus","Mollusca","Cephalopoda","Belemnitida","Dimitobelidae","Dimitobelus","15860"
25560,"Mollusca","Cephalopoda","Belemnitida","Diplobelus","Paleozoic","Tithonian","Tithonian",149.2,143.1,149.2,145,"Cephalopoda_Diplobelus","Mollusca","Cephalopoda","Diplobelida","Diplobelidae","Diplobelus","15861"
25561,"Mollusca","Cephalopoda","Belemnitida","Duvalia","Paleozoic","Tithonian","Turonian",149.2,89.8,149.2,89.8,"Cephalopoda_Duvalia","Mollusca","Cephalopoda","Belemnitida","Duvaliidae","Duvalia","15862"
25562,"Mollusca","Cephalopoda","Belemnitida","Eobelemnites","Paleozoic","Serpukhovian","Serpukhovian",330.3,323.4,330.9,323.2,"Cephalopoda_Eobelemnites","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Eobelemnites","15863"
25563,"Mollusca","Cephalopoda","Belemnitida","Fusiteuthis","Paleozoic","Maastrichtian","Maastrichtian",72.2,66,72.1,66,"Cephalopoda_Fusiteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Fusiteuthis","15864"
25564,"Mollusca","Cephalopoda","Belemnitida","Gastrobelus","Paleozoic","Sinemurian","Callovian",199.5,161.5,199.5,161.5,"Cephalopoda_Gastrobelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Gastrobelus","15865"
25565,"Mollusca","Cephalopoda","Belemnitida","Gonioteuthis","Paleozoic","Coniacian","Campanian",89.8,72.2,89.8,72.1,"Cephalopoda_Gonioteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Gonioteuthis","15866"
25566,"Mollusca","Cephalopoda","Belemnitida","Hastites","Paleozoic","Pliensbachian","Tithonian",192.9,143.1,192.9,145,"Cephalopoda_Hastites","Mollusca","Cephalopoda","Belemnitida","Hastitidae","Hastites","15867"
25567,"Mollusca","Cephalopoda","Belemnitida","Hibolites","Paleozoic","Bajocian","Cenomanian",170.9,93.9,170.9,93.9,"Cephalopoda_Hibolites","Mollusca","Cephalopoda","Belemnitida","Belemnopseidae","Hibolites","15868"
25568,"Mollusca","Cephalopoda","Belemnitida","Holcobelus","Paleozoic","Aalenian","Bajocian",174.7,168.2,174.7,168.2,"Cephalopoda_Holcobelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Holcobelus","15869"
25569,"Mollusca","Cephalopoda","Belemnitida","Homaloteuthis","Paleozoic","Aalenian","Aalenian",174.7,170.9,174.7,170.9,"Cephalopoda_Homaloteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Homaloteuthis","15870"
25570,"Mollusca","Cephalopoda","Belemnitida","Lagonibelus","Paleozoic","Tithonian","Maastrichtian",149.2,66,149.2,66,"Cephalopoda_Lagonibelus","Mollusca","Cephalopoda","Belemnitida","Cylindroteuthididae","Lagonibelus","15871"
25571,"Mollusca","Cephalopoda","Belemnitida","Lenobelus","Paleozoic","Toarcian","Bajocian",184.2,168.2,184.2,168.2,"Cephalopoda_Lenobelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Lenobelus","15872"
25572,"Mollusca","Cephalopoda","Belemnitida","Megateuthis","Paleozoic","Aalenian","Callovian",174.7,161.5,174.7,161.5,"Cephalopoda_Megateuthis","Mollusca","Cephalopoda","Belemnitida","Megateuthididae","Megateuthis","15873"
25573,"Mollusca","Cephalopoda","Belemnitida","Mesohibolites","Paleozoic","Hauterivian","Aptian",132.6,113.2,132.6,113,"Cephalopoda_Mesohibolites","Mollusca","Cephalopoda","Belemnitida","Mesohibolitidae","Mesohibolites","15874"
25574,"Mollusca","Cephalopoda","Belemnitida","Mesoteuthis","Paleozoic","Toarcian","Bajocian",184.2,168.2,184.2,168.2,"Cephalopoda_Mesoteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Mesoteuthis","15875"
25575,"Mollusca","Cephalopoda","Belemnitida","Nannobelus","Paleozoic","Hettangian","Toarcian",201.4,174.7,201.4,174.7,"Cephalopoda_Nannobelus","Mollusca","Cephalopoda","Belemnitida","Belemnitidae","Nannobelus","15876"
25576,"Mollusca","Cephalopoda","Belemnitida","Neobelemnella","Paleozoic","Maastrichtian","Maastrichtian",72.2,66,72.1,66,"Cephalopoda_Neobelemnella","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Neobelemnella","15877"
25577,"Mollusca","Cephalopoda","Belemnitida","Neohibolites","Paleozoic","Barremian","Cenomanian",125.77,93.9,129.4,93.9,"Cephalopoda_Neohibolites","Mollusca","Cephalopoda","Belemnitida","Belemnopseidae","Neohibolites","15878"
25578,"Mollusca","Cephalopoda","Belemnitida","Oxyteuthis","Paleozoic","Barremian","Aptian",125.77,113.2,129.4,113,"Cephalopoda_Oxyteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Oxyteuthis","15879"
25579,"Mollusca","Cephalopoda","Belemnitida","Pachyduvalia","Paleozoic","Callovian","Kimmeridgian",165.3,149.2,165.3,149.2,"Cephalopoda_Pachyduvalia","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Pachyduvalia","15880"
25580,"Mollusca","Cephalopoda","Belemnitida","Pachyteuthis","Paleozoic","Aalenian","Hauterivian",174.7,125.77,174.7,129.4,"Cephalopoda_Pachyteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Pachyteuthis","15881"
25581,"Mollusca","Cephalopoda","Belemnitida","Parahastites","Paleozoic","Toarcian","Aalenian",184.2,170.9,184.2,170.9,"Cephalopoda_Parahastites","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Parahastites","15882"
25582,"Mollusca","Cephalopoda","Belemnitida","Parahibolites","Paleozoic","Aptian","Cenomanian",121.4,93.9,121.4,93.9,"Cephalopoda_Parahibolites","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Parahibolites","15883"
25583,"Mollusca","Cephalopoda","Belemnitida","Paramegateuthis","Paleozoic","Aalenian","Callovian",174.7,161.5,174.7,161.5,"Cephalopoda_Paramegateuthis",,,,,,
25584,"Mollusca","Cephalopoda","Belemnitida","Parapassaloteuthis","Paleozoic","Pliensbachian","Toarcian",192.9,174.7,192.9,174.7,"Cephalopoda_Parapassaloteuthis","Mollusca","Cephalopoda","Belemnitida","Passaloteuthididae","Parapassaloteuthis","15885"
25585,"Mollusca","Cephalopoda","Belemnitida","Passaloteuthis","Paleozoic","Pliensbachian","Toarcian",192.9,174.7,192.9,174.7,"Cephalopoda_Passaloteuthis","Mollusca","Cephalopoda","Belemnitida","Passaloteuthididae","Passaloteuthis","15886"
25586,"Mollusca","Cephalopoda","Belemnitida","Patagonibelus","Paleozoic","Valanginian","Hauterivian",137.05,125.77,139.8,129.4,"Cephalopoda_Patagonibelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Patagonibelus","15887"
25587,"Mollusca","Cephalopoda","Belemnitida","Pavloviteuthis","Paleozoic","Hauterivian","Albian",132.6,100.5,132.6,100.5,"Cephalopoda_Pavloviteuthis","Mollusca","Cephalopoda","Diplobelida","Diplobelidae","Pavloviteuthis","15888"
25588,"Mollusca","Cephalopoda","Belemnitida","Peratobelus","Paleozoic","Aptian","Aptian",121.4,113.2,121.4,113,"Cephalopoda_Peratobelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Peratobelus","15889"
25589,"Mollusca","Cephalopoda","Belemnitida","Pleurobelus","Paleozoic","Pliensbachian","Pliensbachian",192.9,184.2,192.9,184.2,"Cephalopoda_Pleurobelus","Mollusca","Cephalopoda","Belemnitida","Hastitidae","Pleurobelus","15890"
25590,"Mollusca","Cephalopoda","Belemnitida","Praeoxyteuthis","Paleozoic","Hauterivian","Hauterivian",132.6,125.77,132.6,129.4,"Cephalopoda_Praeoxyteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Praeoxyteuthis","15891"
25591,"Mollusca","Cephalopoda","Belemnitida","Produvalia","Paleozoic","Bajocian","Tithonian",170.9,143.1,170.9,145,"Cephalopoda_Produvalia","Mollusca","Cephalopoda","Belemnitida","Duvaliidae","Produvalia","15892"
25592,"Mollusca","Cephalopoda","Belemnitida","Pseudobelus","Paleozoic","Valanginian","Hauterivian",137.05,125.77,139.8,129.4,"Cephalopoda_Pseudobelus","Mollusca","Cephalopoda","Belemnitida","Duvaliidae","Pseudobelus","15893"
25593,"Mollusca","Cephalopoda","Belemnitida","Pseudodicoelites","Paleozoic","Toarcian","Bathonian",184.2,165.3,184.2,165.3,"Cephalopoda_Pseudodicoelites","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Pseudodicoelites","15894"
25594,"Mollusca","Cephalopoda","Belemnitida","Pseudohastites","Paleozoic","Pliensbachian","Toarcian",192.9,174.7,192.9,174.7,"Cephalopoda_Pseudohastites","Mollusca","Cephalopoda","Belemnitida","Passaloteuthididae","Pseudohastites","15895"
25595,"Mollusca","Cephalopoda","Belemnitida","Quiricobelus","Paleozoic","Tithonian","Tithonian",149.2,143.1,149.2,145,"Cephalopoda_Quiricobelus","Mollusca","Cephalopoda","Diplobelida","Diplobelidae","Quiricobelus","15896"
25596,"Mollusca","Cephalopoda","Belemnitida","Raphibelus","Paleozoic","Tithonian","Tithonian",149.2,143.1,149.2,145,"Cephalopoda_Raphibelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Raphibelus","15897"
25597,"Mollusca","Cephalopoda","Belemnitida","Rhabdobelus","Paleozoic","Aalenian","Aalenian",174.7,170.9,174.7,170.9,"Cephalopoda_Rhabdobelus","Mollusca","Cephalopoda","Belemnitida","Hastitidae","Rhabdobelus","15898"
25598,"Mollusca","Cephalopoda","Belemnitida","Rhopaloteuthis","Paleozoic","Bathonian","Oxfordian",168.2,154.8,168.2,154.8,"Cephalopoda_Rhopaloteuthis","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Rhopaloteuthis","15899"
25599,"Mollusca","Cephalopoda","Belemnitida","Sachsibelus","Paleozoic","Aalenian","Bajocian",174.7,168.2,174.7,168.2,"Cephalopoda_Sachsibelus","Mollusca","Cephalopoda","Belemnitida","NO_FAMILY_SPECIFIED","Sachsibelus","15900"
25600,"Mollusca","Cephalopoda","Belemnitida","Salpingoteuthis","Paleozoic","Toarcian","Aalenian",184.2,170.9,184.2,170.9,"Cephalopoda_Salpingoteuthis","Mollusca","Cephalopoda","Belemnitida","Salpingoteuthididae","Salpingoteuthis","15901"
25601,"Mollusca","Cephalopoda","Belemnitida","Schwegleria","Paleozoic","Hettangian","Hettangian",201.4,199.5,201.4,199.5,"Cephalopoda_Schwegleria","Mollusca","Cephalopoda","Belemnitida","Passaloteuthididae","Schwegleria","15902"
