"","orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","taxon_attr","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","type_taxon"
"13670","25157","25157","txn",NA,"genus","Hennigopora",NA,NA,"25157","genus","Hennigopora","388123","6930","extinct",16,"Bryozoa","Stenolaemata","Cystoporata","Xenotrypidae","Hennigopora",449.5,443.1,422.7,419.62,"Katian","Pridoli",NA
"13671","25138","25138","txn",NA,"genus","Evactinopora","Meek and Worthen 1865",NA,"25138","genus","Evactinopora","509950","21685","extinct",18,"Bryozoa","Stenolaemata","Cystoporata","Evactinoporidae","Evactinopora",358.86,353.7,330.3,323.4,"Tournaisian","Serpukhovian","Evactinopora radiata"
"13672","25139","25139","txn",NA,"genus","Evactinostella","Crockford 1957",NA,"25139","genus","Evactinostella","509950","6930","extinct",9,"Bryozoa","Stenolaemata","Cystoporata","Evactinoporidae","Evactinostella",293.52,290.1,274.4,266.9,"Sakmarian","Roadian","Evactinostella crucialis"
"13673","25202","25202","txn",NA,"genus","Vasalemmapora",NA,NA,"25202","genus","Vasalemmapora","25099","6930","extinct",0,"Bryozoa","Stenolaemata","Cystoporata","NO_FAMILY_SPECIFIED","Vasalemmapora",NA,NA,NA,NA,NA,NA,NA
"13674","25180","25180","txn",NA,"genus","Podljassopra",NA,NA,"25180","genus","Podljassopra","25099","6930","extinct",0,"Bryozoa","Stenolaemata","Cystoporata","NO_FAMILY_SPECIFIED","Podljassopra",NA,NA,NA,NA,NA,NA,NA
"13675","25172","25172","txn",NA,"genus","Odonotrypa",NA,NA,"25172","genus","Odonotrypa","25099","6930","extinct",0,"Bryozoa","Stenolaemata","Cystoporata","NO_FAMILY_SPECIFIED","Odonotrypa",NA,NA,NA,NA,NA,NA,NA
"13676","25343","25343","txn",NA,"genus","Proutella",NA,NA,"25343","genus","Proutella","458229","6930","extinct",0,"Bryozoa","Stenolaemata","Cryptostomata","Cycloporidae","Proutella",NA,NA,NA,NA,NA,NA,NA
"13677","25302","25302","txn",NA,"genus","Loxophragma","Boardman 1960",NA,"25302","genus","Loxophragma","150199","54520","extinct",4,"Bryozoa","Stenolaemata","Trepostomata","NO_FAMILY_SPECIFIED","Loxophragma",413.02,410.62,387.95,382.31,"Pragian","Givetian","Loxophragma lechrium"
"13678","25371","25371","txn",NA,"genus","Trematopora","Hall 1852",NA,"25371","genus","Trematopora","290925","6930","extinct",49,"Bryozoa","Stenolaemata","Trepostomata","Trematoporidae","Trematopora",459.7,456.8,387.95,382.31,"Darriwilian","Givetian","Trematopora tuberculosa"
"13679","25339","25339","txn",NA,"genus","Polyteichus","Počta 1902",NA,"25339","genus","Polyteichus","290925","6930","extinct",1,"Bryozoa","Stenolaemata","Trepostomata","Trematoporidae","Polyteichus",459.3,445.2,459.3,445.2,"Darriwilian","Katian","Monotrypa novaki"
"13680","25364","25364","txn",NA,"genus","Stromatotrypa",NA,"subjective synonym of","25232","genus","Batostoma","290925","6930","extinct",240,"Bryozoa","Stenolaemata","Trepostomata","Trematoporidae","Batostoma",486.4,477.1,438.6,432.9,NA,NA,NA
"13681","25337","25337","txn",NA,"genus","Polycylindricus","Boardman 1960",NA,"25337","genus","Polycylindricus","150199","54520","extinct",0,"Bryozoa","Stenolaemata","Trepostomata","NO_FAMILY_SPECIFIED","Polycylindricus",NA,NA,NA,NA,NA,NA,"Polycylindricus asphinctus"
"13682","25259","25259","txn",NA,"genus","Dybowskites","Pushkin 1987",NA,"25259","genus","Dybowskites","329776","6930","extinct",7,"Bryozoa","Stenolaemata","Trepostomata","Ralfimartitidae","Dybowskites",458.2,452.8,438.6,432.9,"Sandbian","Telychian","Dybowskites clava"
"13683","25297","25297","txn",NA,"genus","Leptotrypa","Ulrich 1883",NA,"25297","genus","Leptotrypa","85990","6930","extinct",41,"Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae","Leptotrypa",458.2,456.8,382.31,372.15,"Sandbian","Frasnian","Leptotrypa minima"
"13684","25266","458412","txn","V","genus","Eridocamplyus","Duncan 1939","misspelling of","25266","genus","Eridocampylus","85990","6930","extinct",0,"Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae","Eridocampylus",NA,NA,NA,NA,NA,NA,NA
"13685","25280","25280","txn",NA,"genus","Heterotrypa","Nicholson 1879",NA,"25280","genus","Heterotrypa","85990","6930","extinct",111,"Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae","Heterotrypa",471.3,457.3,413.02,410.62,"Dapingian","Pragian","Heterotrypa frondosa"
"13686","25363","25363","txn",NA,"genus","Stigmatella","Ulrich and Bassler 1906",NA,"25363","genus","Stigmatella","85990","6930","extinct",48,"Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae","Stigmatella",469.1,464.3,422.7,419.62,"Darriwilian","Pridoli","Stigmatella crenulata"
"13687","25299","25299","txn",NA,"genus","Leioclema","Ulrich 1882",NA,"25299","genus","Leioclema","85990","26777","extinct",180,"Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae","Leioclema",469.1,464.3,237,227.3,"Darriwilian","Carnian",NA
"13688","25334","25334","txn",NA,"genus","Petigopora",NA,"subjective synonym of","25251","genus","Dekayia","85990","6930","extinct",66,"Bryozoa","Stenolaemata","Trepostomata","Heterotrypidae","Dekayia",471.3,458.2,448.8,443.1,"Dapingian","Hirnantian",NA
"13689","25335","25335","txn",NA,"genus","Phragmopora","Vinassa de Regny 1920",NA,"25335","genus","Phragmopora","365225","6930","extinct",9,"Bryozoa","Stenolaemata","Trepostomata","Phragmoporidae","Phragmopora",486.85,471.3,458,456.8,"Tremadocian","Sandbian","Phragmopora multiporata"
"13690","25279","25279","txn",NA,"genus","Hemiphragma","Ulrich 1893",NA,"25279","genus","Hemiphragma","365836","6930","extinct",73,"Bryozoa","Stenolaemata","Trepostomata","Dittoporidae","Hemiphragma",486.85,471.3,450.1,445.2,"Tremadocian","Katian","Hemiphragma irrasum"
"13691","25370","25370","txn",NA,"genus","Trematella",NA,NA,"25370","genus","Trematella","317122","6930","extinct",0,"Bryozoa","Stenolaemata","Trepostomata","Batostomellidae","Trematella",NA,NA,NA,NA,NA,NA,NA
"13692","25273","25273","txn",NA,"genus","Geinitzella","Waagen and Wentzel 1886",NA,"25273","genus","Geinitzella","317122","27483","extinct",5,"Bryozoa","Stenolaemata","Trepostomata","Batostomellidae","Geinitzella",315.2,307,259.51,254.14,"Moscovian","Wuchiapingian",NA
"13693","25300","25300","txn",NA,"genus","Lioclemella","Foerste 1895",NA,"25300","genus","Lioclemella","317122","6930","extinct",4,"Bryozoa","Stenolaemata","Trepostomata","Batostomellidae","Lioclemella",458.2,457.2,445.2,443.1,"Sandbian","Hirnantian",NA
"13694","25255","25255","txn",NA,"genus","Diplotrypa","Nicholson 1879",NA,"25255","genus","Diplotrypa","317216","6930","extinct",81,"Bryozoa","Stenolaemata","Trepostomata","Halloporidae","Diplotrypa",477.1,469.4,438.6,419.62,"Floian","Pridoli","Monticulipora petropolitanus"
"13695","25275","25275","txn",NA,"genus","Hallopora","Bassler 1911",NA,"25275","genus","Hallopora","317216","54585","extinct",345,"Bryozoa","Stenolaemata","Trepostomata","Halloporidae","Hallopora",471.3,469.4,426.7,419.62,"Dapingian","Pridoli","Callopora elegantula"
"13696","25327","25327","txn",NA,"genus","Parvohallopora","Singh 1979",NA,"25327","genus","Parvohallopora","317216","6930","extinct",136,"Bryozoa","Stenolaemata","Trepostomata","Halloporidae","Parvohallopora",458.2,453.8,448.8,443.1,"Sandbian","Hirnantian",NA
"13697","25367","25367","txn",NA,"genus","Tarphophragma",NA,NA,"25367","genus","Tarphophragma","317216","6930","extinct",20,"Bryozoa","Stenolaemata","Trepostomata","Halloporidae","Tarphophragma",458.2,453.8,457.3,449.5,"Sandbian","Katian",NA
"13698","25281","25281","txn",NA,"genus","Hexaporites","Pander 1830",NA,"25281","genus","Hexaporites","317216","6930","extinct",3,"Bryozoa","Stenolaemata","Trepostomata","Halloporidae","Hexaporites",477.1,469.1,468,461.1,"Floian","Darriwilian",NA
"13699","25354","25354","txn",NA,"genus","Sonninopora",NA,NA,"25354","genus","Sonninopora","317216","6930","extinct",1,"Bryozoa","Stenolaemata","Trepostomata","Halloporidae","Sonninopora",469.1,464.3,469.1,464.3,"Darriwilian",NA,NA
"13700","25267","25267","txn",NA,"genus","Eridotrypa","Ulrich 1893",NA,"25267","genus","Eridotrypa","365201","6930","extinct",214,"Bryozoa","Stenolaemata","Trepostomata","Aisenvergiidae","Eridotrypa",477.1,468,419.62,413.02,"Floian","Lochkovian","Eridotrypa mutabilis"
"13701","25295","25295","txn",NA,"genus","Lamottopora","Ross 1963",NA,"25295","genus","Lamottopora","365201","56088","extinct",14,"Bryozoa","Stenolaemata","Trepostomata","Aisenvergiidae","Lamottopora",477.1,468,471.3,457.3,"Floian","Sandbian","Lamottopora duncanae"
"13702","25317","25317","txn",NA,"genus","Newportopora","Ross 1967",NA,"25317","genus","Newportopora","365201","6930","extinct",10,"Bryozoa","Stenolaemata","Trepostomata","Aisenvergiidae","Newportopora",471.3,458.2,453.8,449.5,"Dapingian","Katian",NA
"13703","25322","25322","txn",NA,"genus","Orbipora","Eichwald 1856",NA,"25322","genus","Orbipora","365202","6930","extinct",27,"Bryozoa","Stenolaemata","Trepostomata","Aisenvergiidae","Orbipora",477.1,473.8,201.4,174.7,"Floian","Toarcian","Orbitulites distinctus"
"13704","25323","25323","txn",NA,"genus","Paleoatactoechus",NA,NA,"25323","genus","Paleoatactoechus","25205","6930","extinct",0,"Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED","Paleoatactoechus",NA,NA,NA,NA,NA,NA,NA
"13705","25308","25308","txn",NA,"genus","Mongoloclema",NA,NA,"25308","genus","Mongoloclema","25205","6930","extinct",1,"Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED","Mongoloclema",410.62,387.95,410.62,387.95,"Emsian","Eifelian",NA
"13706","25326","25326","txn",NA,"genus","Paratrachytoechus",NA,NA,"25326","genus","Paratrachytoechus","25205","6930","extinct",0,"Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED","Paratrachytoechus",NA,NA,NA,NA,NA,NA,NA
"13707","25346","25346","txn",NA,"genus","Qilianopora",NA,NA,"25346","genus","Qilianopora","25205","6930","extinct",0,"Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED","Qilianopora",NA,NA,NA,NA,NA,NA,NA
"13708","25277","25277","txn",NA,"genus","Helenopora",NA,NA,"25277","genus","Helenopora","145349","6930","extinct",1,"Bryozoa","Stenolaemata","Trepostomida","Helenoporidae","Helenopora",290.1,283.3,290.1,283.3,"Artinskian",NA,NA
